policy_family,policy_name,policy_parameter,parameter_value,total_scenarios,realized_positive_events,total_interventions,intervention_rate,true_positives,false_positives,extra_interventions,false_negatives,true_negatives,realized_event_recall,realized_event_precision,false_positive_rate,f1
risk_score,risk_mass,rho,0.02987250592559576,10000,159,400,0.04,138,262,262,21,9579,0.8679245283018868,0.345,0.026623310639162685,0.49373881932021463
risk_score,risk_mass,rho,0.03,10000,159,399,0.0399,138,261,261,21,9580,0.8679245283018868,0.3458646616541353,0.026521694949700234,0.49462365591397844
risk_score,risk_mass,rho,0.030784066766500473,10000,159,399,0.0399,138,261,261,21,9580,0.8679245283018868,0.3458646616541353,0.026521694949700234,0.49462365591397844
risk_score,risk_mass,rho,0.03117646463215351,10000,159,398,0.0398,138,260,260,21,9581,0.8679245283018868,0.34673366834170855,0.026420079260237782,0.49551166965888693
risk_score,risk_mass,rho,0.031421664003573824,10000,159,397,0.0397,138,259,259,21,9582,0.8679245283018868,0.34760705289672544,0.026318463570775327,0.4964028776978417
risk_score,risk_mass,rho,0.03304591402411461,10000,159,396,0.0396,138,258,258,21,9583,0.8679245283018868,0.3484848484848485,0.026216847881312875,0.49729729729729744
risk_score,risk_mass,rho,0.03728443384170532,10000,159,395,0.0395,138,257,257,21,9584,0.8679245283018868,0.3493670886075949,0.026115232191850423,0.4981949458483755
risk_score,risk_mass,rho,0.03784637898206711,10000,159,394,0.0394,138,256,256,21,9585,0.8679245283018868,0.350253807106599,0.026013616502387968,0.49909584086799275
risk_score,risk_mass,rho,0.03869335865601897,10000,159,393,0.0393,138,255,255,21,9586,0.8679245283018868,0.3511450381679389,0.025912000812925516,0.5
risk_score,risk_mass,rho,0.04,10000,159,392,0.0392,138,254,254,21,9587,0.8679245283018868,0.3520408163265306,0.025810385123463064,0.5009074410163339
risk_score,risk_mass,rho,0.040408793836832047,10000,159,392,0.0392,138,254,254,21,9587,0.8679245283018868,0.3520408163265306,0.025810385123463064,0.5009074410163339
risk_score,risk_mass,rho,0.04061479517258704,10000,159,391,0.0391,138,253,253,21,9588,0.8679245283018868,0.35294117647058826,0.02570876943400061,0.5018181818181818
risk_score,risk_mass,rho,0.04106013476848602,10000,159,390,0.039,138,252,252,21,9589,0.8679245283018868,0.35384615384615387,0.025607153744538157,0.5027322404371585
risk_score,risk_mass,rho,0.04182956740260124,10000,159,389,0.0389,138,251,251,21,9590,0.8679245283018868,0.35475578406169667,0.025505538055075702,0.5036496350364964
risk_score,risk_mass,rho,0.04446626780554652,10000,159,388,0.0388,138,250,250,21,9591,0.8679245283018868,0.3556701030927835,0.02540392236561325,0.5045703839122486
risk_score,risk_mass,rho,0.04534209074586215,10000,159,387,0.0387,138,249,249,21,9592,0.8679245283018868,0.35658914728682173,0.0253023066761508,0.5054945054945056
risk_score,risk_mass,rho,0.04670142009854317,10000,159,386,0.0386,138,248,248,21,9593,0.8679245283018868,0.35751295336787564,0.025200690986688343,0.5064220183486239
risk_score,risk_mass,rho,0.04676872299751267,10000,159,385,0.0385,138,247,247,21,9594,0.8679245283018868,0.35844155844155845,0.02509907529722589,0.5073529411764706
risk_score,risk_mass,rho,0.04699717089533806,10000,159,384,0.0384,138,246,246,21,9595,0.8679245283018868,0.359375,0.02499745960776344,0.5082872928176796
risk_score,risk_mass,rho,0.047418344765901566,10000,159,383,0.0383,137,246,246,22,9595,0.8616352201257862,0.3577023498694517,0.02499745960776344,0.5055350553505535
risk_score,risk_mass,rho,0.04987943917512894,10000,159,382,0.0382,137,245,245,22,9596,0.8616352201257862,0.3586387434554974,0.024895843918300985,0.5064695009242144
risk_score,risk_mass,rho,0.05,10000,159,381,0.0381,137,244,244,22,9597,0.8616352201257862,0.35958005249343833,0.024794228228838533,0.5074074074074074
risk_score,risk_mass,rho,0.051003821194171906,10000,159,381,0.0381,137,244,244,22,9597,0.8616352201257862,0.35958005249343833,0.024794228228838533,0.5074074074074074
risk_score,risk_mass,rho,0.05233149975538254,10000,159,380,0.038,137,243,243,22,9598,0.8616352201257862,0.3605263157894737,0.02469261253937608,0.5083487940630798
risk_score,risk_mass,rho,0.05262203887104988,10000,159,379,0.0379,137,242,242,22,9599,0.8616352201257862,0.36147757255936674,0.024590996849913626,0.5092936802973977
risk_score,risk_mass,rho,0.05331315938383341,10000,159,378,0.0378,137,241,241,22,9600,0.8616352201257862,0.36243386243386244,0.024489381160451174,0.5102420856610801
risk_score,risk_mass,rho,0.053771741688251495,10000,159,377,0.0377,137,240,240,22,9601,0.8616352201257862,0.363395225464191,0.02438776547098872,0.5111940298507462
risk_score,risk_mass,rho,0.054491448448970914,10000,159,376,0.0376,137,239,239,22,9602,0.8616352201257862,0.36436170212765956,0.024286149781526267,0.5121495327102804
risk_score,risk_mass,rho,0.05821527913212776,10000,159,375,0.0375,137,238,238,22,9603,0.8616352201257862,0.36533333333333334,0.024184534092063815,0.5131086142322098
risk_score,risk_mass,rho,0.05896855890750885,10000,159,374,0.0374,137,237,237,22,9604,0.8616352201257862,0.3663101604278075,0.02408291840260136,0.5140712945590995
risk_score,risk_mass,rho,0.06,10000,159,373,0.0373,137,236,236,22,9605,0.8616352201257862,0.3672922252010724,0.02398130271313891,0.5150375939849624
risk_score,risk_mass,rho,0.06002610269933939,10000,159,373,0.0373,137,236,236,22,9605,0.8616352201257862,0.3672922252010724,0.02398130271313891,0.5150375939849624
risk_score,risk_mass,rho,0.060197065060492605,10000,159,372,0.0372,137,235,235,22,9606,0.8616352201257862,0.3682795698924731,0.023879687023676457,0.5160075329566856
risk_score,risk_mass,rho,0.06031866744160652,10000,159,371,0.0371,137,234,234,22,9607,0.8616352201257862,0.3692722371967655,0.023778071334214,0.5169811320754717
risk_score,risk_mass,rho,0.060449381126090884,10000,159,370,0.037,137,233,233,22,9608,0.8616352201257862,0.37027027027027026,0.02367645564475155,0.5179584120982987
risk_score,risk_mass,rho,0.06148459296673536,10000,159,369,0.0369,137,232,232,22,9609,0.8616352201257862,0.3712737127371274,0.023574839955289098,0.5189393939393939
risk_score,risk_mass,rho,0.06217739275598433,10000,159,368,0.0368,137,231,231,22,9610,0.8616352201257862,0.37228260869565216,0.023473224265826643,0.5199240986717268
risk_score,risk_mass,rho,0.06238685827702284,10000,159,367,0.0367,137,230,230,22,9611,0.8616352201257862,0.37329700272479566,0.02337160857636419,0.5209125475285171
risk_score,risk_mass,rho,0.06356345862150192,10000,159,366,0.0366,137,229,229,22,9612,0.8616352201257862,0.3743169398907104,0.02326999288690174,0.521904761904762
risk_score,risk_mass,rho,0.06517361663281918,10000,159,365,0.0365,137,228,228,22,9613,0.8616352201257862,0.37534246575342467,0.023168377197439284,0.5229007633587787
risk_score,risk_mass,rho,0.06540094316005707,10000,159,364,0.0364,137,227,227,22,9614,0.8616352201257862,0.37637362637362637,0.023066761507976832,0.5239005736137667
risk_score,risk_mass,rho,0.06674899905920029,10000,159,363,0.0363,137,226,226,22,9615,0.8616352201257862,0.3774104683195592,0.022965145818514377,0.5249042145593871
risk_score,risk_mass,rho,0.06689259130507708,10000,159,362,0.0362,136,226,226,23,9615,0.8553459119496856,0.3756906077348066,0.022965145818514377,0.5220729366602687
risk_score,risk_mass,rho,0.07,10000,159,361,0.0361,135,226,226,24,9615,0.8490566037735849,0.3739612188365651,0.022965145818514377,0.5192307692307692
risk_score,risk_mass,rho,0.07635600271169096,10000,159,361,0.0361,135,226,226,24,9615,0.8490566037735849,0.3739612188365651,0.022965145818514377,0.5192307692307692
risk_score,risk_mass,rho,0.07721180841326714,10000,159,360,0.036,135,225,225,24,9616,0.8490566037735849,0.375,0.022863530129051925,0.5202312138728323
risk_score,risk_mass,rho,0.07721418142318726,10000,159,359,0.0359,135,224,224,24,9617,0.8490566037735849,0.37604456824512533,0.022761914439589474,0.5212355212355212
risk_score,risk_mass,rho,0.07769598066806793,10000,159,358,0.0358,135,223,223,24,9618,0.8490566037735849,0.3770949720670391,0.02266029875012702,0.5222437137330754
risk_score,risk_mass,rho,0.07816209271550179,10000,159,357,0.0357,135,222,222,24,9619,0.8490566037735849,0.37815126050420167,0.022558683060664567,0.5232558139534883
risk_score,risk_mass,rho,0.08,10000,159,356,0.0356,135,221,221,24,9620,0.8490566037735849,0.3792134831460674,0.022457067371202115,0.5242718446601942
risk_score,risk_mass,rho,0.08089413493871689,10000,159,356,0.0356,135,221,221,24,9620,0.8490566037735849,0.3792134831460674,0.022457067371202115,0.5242718446601942
risk_score,risk_mass,rho,0.08110509719699621,10000,159,355,0.0355,135,220,220,24,9621,0.8490566037735849,0.38028169014084506,0.02235545168173966,0.5252918287937743
risk_score,risk_mass,rho,0.08513496071100235,10000,159,354,0.0354,134,220,220,25,9621,0.8427672955974843,0.3785310734463277,0.02235545168173966,0.5224171539961013
risk_score,risk_mass,rho,0.08541768044233322,10000,159,353,0.0353,134,219,219,25,9622,0.8427672955974843,0.37960339943342775,0.022253835992277208,0.5234374999999999
risk_score,risk_mass,rho,0.08557387813925743,10000,159,352,0.0352,134,218,218,25,9623,0.8427672955974843,0.3806818181818182,0.022152220302814756,0.5244618395303328
risk_score,risk_mass,rho,0.08678321324987337,10000,159,351,0.0351,134,217,217,25,9624,0.8427672955974843,0.3817663817663818,0.0220506046133523,0.5254901960784314
risk_score,risk_mass,rho,0.08683755900710821,10000,159,350,0.035,134,216,216,25,9625,0.8427672955974843,0.38285714285714284,0.02194898892388985,0.5265225933202358
risk_score,risk_mass,rho,0.08773810416460037,10000,159,349,0.0349,134,215,215,25,9626,0.8427672955974843,0.3839541547277937,0.021847373234427394,0.5275590551181103
risk_score,risk_mass,rho,0.08807758241891861,10000,159,348,0.0348,134,214,214,25,9627,0.8427672955974843,0.3850574712643678,0.021745757544964942,0.5285996055226825
risk_score,risk_mass,rho,0.08829072117805481,10000,159,347,0.0347,134,213,213,25,9628,0.8427672955974843,0.3861671469740634,0.02164414185550249,0.5296442687747036
risk_score,risk_mass,rho,0.08957262337207794,10000,159,346,0.0346,134,212,212,25,9629,0.8427672955974843,0.3872832369942196,0.021542526166040035,0.5306930693069307
risk_score,risk_mass,rho,0.09,10000,159,345,0.0345,134,211,211,25,9630,0.8427672955974843,0.3884057971014493,0.021440910476577583,0.5317460317460317
risk_score,risk_mass,rho,0.09413538128137589,10000,159,345,0.0345,134,211,211,25,9630,0.8427672955974843,0.3884057971014493,0.021440910476577583,0.5317460317460317
risk_score,risk_mass,rho,0.09659154806286097,10000,159,344,0.0344,134,210,210,25,9631,0.8427672955974843,0.38953488372093026,0.02133929478711513,0.532803180914513
risk_score,risk_mass,rho,0.0974416509270668,10000,159,343,0.0343,134,209,209,25,9632,0.8427672955974843,0.39067055393586003,0.021237679097652677,0.5338645418326693
risk_score,risk_mass,rho,0.098345875099767,10000,159,342,0.0342,134,208,208,25,9633,0.8427672955974843,0.391812865497076,0.021136063408190225,0.5349301397205589
risk_score,risk_mass,rho,0.1,10000,159,341,0.0341,133,208,208,26,9633,0.8364779874213837,0.39002932551319647,0.021136063408190225,0.532
risk_score,risk_mass,rho,0.10061725974082947,10000,159,341,0.0341,133,208,208,26,9633,0.8364779874213837,0.39002932551319647,0.021136063408190225,0.532
risk_score,risk_mass,rho,0.1008906438946724,10000,159,340,0.034,133,207,207,26,9634,0.8364779874213837,0.3911764705882353,0.021034447718727773,0.533066132264529
risk_score,risk_mass,rho,0.1051577776670456,10000,159,339,0.0339,133,206,206,26,9635,0.8364779874213837,0.39233038348082594,0.020932832029265318,0.5341365461847388
risk_score,risk_mass,rho,0.10527218133211136,10000,159,338,0.0338,133,205,205,26,9636,0.8364779874213837,0.39349112426035504,0.020831216339802866,0.5352112676056339
risk_score,risk_mass,rho,0.10617287456989288,10000,159,337,0.0337,133,204,204,26,9637,0.8364779874213837,0.39465875370919884,0.020729600650340414,0.5362903225806452
risk_score,risk_mass,rho,0.10830125957727432,10000,159,336,0.0336,133,203,203,26,9638,0.8364779874213837,0.3958333333333333,0.02062798496087796,0.5373737373737374
risk_score,risk_mass,rho,0.10887956619262695,10000,159,335,0.0335,133,202,202,26,9639,0.8364779874213837,0.3970149253731343,0.020526369271415507,0.5384615384615384
risk_score,risk_mass,rho,0.10942722111940384,10000,159,334,0.0334,133,201,201,26,9640,0.8364779874213837,0.39820359281437123,0.020424753581953052,0.539553752535497
risk_score,risk_mass,rho,0.11033124651294202,10000,159,333,0.0333,133,200,200,26,9641,0.8364779874213837,0.3993993993993994,0.0203231378924906,0.540650406504065
risk_score,risk_mass,rho,0.11396051198244095,10000,159,332,0.0332,133,199,199,26,9642,0.8364779874213837,0.4006024096385542,0.02022152220302815,0.5417515274949083
risk_score,risk_mass,rho,0.11611194163560867,10000,159,331,0.0331,133,198,198,26,9643,0.8364779874213837,0.40181268882175225,0.020119906513565693,0.5428571428571429
risk_score,risk_mass,rho,0.12191961403004825,10000,159,330,0.033,133,197,197,26,9644,0.8364779874213837,0.403030303030303,0.02001829082410324,0.5439672801635992
risk_score,risk_mass,rho,0.1232607513666153,10000,159,329,0.0329,133,196,196,26,9645,0.8364779874213837,0.40425531914893614,0.01991667513464079,0.5450819672131147
risk_score,risk_mass,rho,0.125,10000,159,328,0.0328,133,195,195,26,9646,0.8364779874213837,0.4054878048780488,0.019815059445178335,0.5462012320328543
risk_score,risk_mass,rho,0.1285804659128189,10000,159,328,0.0328,133,195,195,26,9646,0.8364779874213837,0.4054878048780488,0.019815059445178335,0.5462012320328543
risk_score,risk_mass,rho,0.12934556882828474,10000,159,327,0.0327,133,194,194,26,9647,0.8364779874213837,0.40672782874617736,0.019713443755715883,0.5473251028806584
risk_score,risk_mass,rho,0.13104456290602684,10000,159,326,0.0326,133,193,193,26,9648,0.8364779874213837,0.40797546012269936,0.01961182806625343,0.5484536082474226
risk_score,risk_mass,rho,0.13183754682540894,10000,159,325,0.0325,133,192,192,26,9649,0.8364779874213837,0.40923076923076923,0.019510212376790976,0.5495867768595041
risk_score,risk_mass,rho,0.13208354637026787,10000,159,324,0.0324,133,191,191,26,9650,0.8364779874213837,0.4104938271604938,0.019408596687328524,0.5507246376811594
risk_score,risk_mass,rho,0.13265568017959595,10000,159,323,0.0323,133,190,190,26,9651,0.8364779874213837,0.4117647058823529,0.01930698099786607,0.5518672199170125
risk_score,risk_mass,rho,0.13638033857569098,10000,159,322,0.0322,133,189,189,26,9652,0.8364779874213837,0.41304347826086957,0.019205365308403617,0.553014553014553
risk_score,risk_mass,rho,0.13663120940327644,10000,159,321,0.0321,133,188,188,26,9653,0.8364779874213837,0.4143302180685358,0.019103749618941165,0.5541666666666667
risk_score,risk_mass,rho,0.13712754845619202,10000,159,320,0.032,133,187,187,26,9654,0.8364779874213837,0.415625,0.01900213392947871,0.5553235908141962
risk_score,risk_mass,rho,0.14100559055805206,10000,159,319,0.0319,133,186,186,26,9655,0.8364779874213837,0.4169278996865204,0.01890051824001626,0.5564853556485355
risk_score,risk_mass,rho,0.1477755419909954,10000,159,318,0.0318,133,185,185,26,9656,0.8364779874213837,0.41823899371069184,0.018798902550553807,0.5576519916142557
risk_score,risk_mass,rho,0.14897394180297852,10000,159,317,0.0317,133,184,184,26,9657,0.8364779874213837,0.4195583596214511,0.01869728686109135,0.5588235294117647
risk_score,risk_mass,rho,0.15,10000,159,316,0.0316,133,183,183,26,9658,0.8364779874213837,0.4208860759493671,0.0185956711716289,0.56
risk_score,risk_mass,rho,0.15029332041740417,10000,159,316,0.0316,133,183,183,26,9658,0.8364779874213837,0.4208860759493671,0.0185956711716289,0.56
risk_score,risk_mass,rho,0.1504771113395691,10000,159,315,0.0315,133,182,182,26,9659,0.8364779874213837,0.4222222222222222,0.018494055482166448,0.561181434599156
risk_score,risk_mass,rho,0.1559137706644833,10000,159,314,0.0314,133,181,181,26,9660,0.8364779874213837,0.42356687898089174,0.018392439792703993,0.5623678646934461
risk_score,risk_mass,rho,0.1639864183962345,10000,159,313,0.0313,133,180,180,26,9661,0.8364779874213837,0.4249201277955272,0.01829082410324154,0.5635593220338982
risk_score,risk_mass,rho,0.17010541260242462,10000,159,312,0.0312,133,179,179,26,9662,0.8364779874213837,0.42628205128205127,0.018189208413779086,0.564755838641189
risk_score,risk_mass,rho,0.17279158532619476,10000,159,311,0.0311,132,179,179,27,9662,0.8301886792452831,0.42443729903536975,0.018189208413779086,0.5617021276595744
risk_score,risk_mass,rho,0.17354145646095276,10000,159,310,0.031,132,178,178,27,9663,0.8301886792452831,0.4258064516129032,0.018087592724316634,0.5628997867803838
risk_score,risk_mass,rho,0.17410158179700375,10000,159,309,0.0309,132,177,177,27,9664,0.8301886792452831,0.42718446601941745,0.017985977034854182,0.5641025641025641
risk_score,risk_mass,rho,0.175,10000,159,308,0.0308,132,176,176,27,9665,0.8301886792452831,0.42857142857142855,0.017884361345391727,0.5653104925053533
risk_score,risk_mass,rho,0.17579713836312294,10000,159,308,0.0308,132,176,176,27,9665,0.8301886792452831,0.42857142857142855,0.017884361345391727,0.5653104925053533
risk_score,risk_mass,rho,0.1767101162176914,10000,159,307,0.0307,132,175,175,27,9666,0.8301886792452831,0.42996742671009774,0.017782745655929275,0.5665236051502146
risk_score,risk_mass,rho,0.1768212877213955,10000,159,306,0.0306,132,174,174,27,9667,0.8301886792452831,0.43137254901960786,0.017681129966466824,0.567741935483871
risk_score,risk_mass,rho,0.1819375902414322,10000,159,305,0.0305,132,173,173,27,9668,0.8301886792452831,0.43278688524590164,0.01757951427700437,0.5689655172413793
risk_score,risk_mass,rho,0.18720518797636032,10000,159,304,0.0304,132,172,172,27,9669,0.8301886792452831,0.4342105263157895,0.017477898587541917,0.5701943844492441
risk_score,risk_mass,rho,0.1889036714565009,10000,159,303,0.0303,132,171,171,27,9670,0.8301886792452831,0.43564356435643564,0.017376282898079465,0.5714285714285714
risk_score,risk_mass,rho,0.1905977725982666,10000,159,302,0.0302,131,171,171,28,9670,0.8238993710691824,0.4337748344370861,0.017376282898079465,0.5683297180043384
risk_score,risk_mass,rho,0.19114534184336662,10000,159,301,0.0301,131,170,170,28,9671,0.8238993710691824,0.43521594684385384,0.01727466720861701,0.5695652173913044
risk_score,risk_mass,rho,0.1920735239982605,10000,159,300,0.03,131,169,169,28,9672,0.8238993710691824,0.43666666666666665,0.017173051519154558,0.5708061002178649
risk_score,risk_mass,rho,0.19584594666957855,10000,159,299,0.0299,131,168,168,28,9673,0.8238993710691824,0.43812709030100333,0.017071435829692106,0.5720524017467249
risk_score,risk_mass,rho,0.196380200587555,10000,159,298,0.0298,130,168,168,29,9673,0.8176100628930818,0.436241610738255,0.017071435829692106,0.5689277899343544
risk_score,risk_mass,rho,0.1965123414993286,10000,159,297,0.0297,130,167,167,29,9674,0.8176100628930818,0.4377104377104377,0.01696982014022965,0.5701754385964912
risk_score,risk_mass,rho,0.19715474173426628,10000,159,296,0.0296,130,166,166,29,9675,0.8176100628930818,0.4391891891891892,0.0168682044507672,0.5714285714285715
risk_score,risk_mass,rho,0.2,10000,159,295,0.0295,130,165,165,29,9676,0.8176100628930818,0.4406779661016949,0.016766588761304744,0.5726872246696035
risk_score,risk_mass,rho,0.2040163278579712,10000,159,295,0.0295,130,165,165,29,9676,0.8176100628930818,0.4406779661016949,0.016766588761304744,0.5726872246696035
risk_score,risk_mass,rho,0.20559252798557281,10000,159,294,0.0294,130,164,164,29,9677,0.8176100628930818,0.4421768707482993,0.016664973071842292,0.5739514348785872
risk_score,risk_mass,rho,0.2087337349075824,10000,159,293,0.0293,130,163,163,29,9678,0.8176100628930818,0.44368600682593856,0.01656335738237984,0.5752212389380532
risk_score,risk_mass,rho,0.21214403212070465,10000,159,292,0.0292,130,162,162,29,9679,0.8176100628930818,0.4452054794520548,0.016461741692917385,0.5764966740576496
risk_score,risk_mass,rho,0.2127989244472701,10000,159,291,0.0291,129,162,162,30,9679,0.8113207547169812,0.44329896907216493,0.016461741692917385,0.5733333333333333
risk_score,risk_mass,rho,0.21281158924102783,10000,159,290,0.029,128,162,162,31,9679,0.8050314465408805,0.4413793103448276,0.016461741692917385,0.5701559020044543
risk_score,risk_mass,rho,0.21283754706382751,10000,159,289,0.0289,128,161,161,31,9680,0.8050314465408805,0.4429065743944637,0.016360126003454933,0.5714285714285715
risk_score,risk_mass,rho,0.2163609117269516,10000,159,288,0.0288,128,160,160,31,9681,0.8050314465408805,0.4444444444444444,0.01625851031399248,0.5727069351230425
risk_score,risk_mass,rho,0.21865246747620404,10000,159,287,0.0287,128,159,159,31,9682,0.8050314465408805,0.445993031358885,0.016156894624530026,0.5739910313901345
risk_score,risk_mass,rho,0.2231695055961609,10000,159,286,0.0286,128,158,158,31,9683,0.8050314465408805,0.44755244755244755,0.016055278935067575,0.5752808988764045
risk_score,risk_mass,rho,0.22368869185447693,10000,159,285,0.0285,128,157,157,31,9684,0.8050314465408805,0.44912280701754387,0.015953663245605123,0.5765765765765766
risk_score,risk_mass,rho,0.225,10000,159,284,0.0284,128,156,156,31,9685,0.8050314465408805,0.4507042253521127,0.015852047556142668,0.5778781038374717
risk_score,risk_mass,rho,0.22517691552639008,10000,159,284,0.0284,128,156,156,31,9685,0.8050314465408805,0.4507042253521127,0.015852047556142668,0.5778781038374717
risk_score,risk_mass,rho,0.23697035014629364,10000,159,283,0.0283,128,155,155,31,9686,0.8050314465408805,0.45229681978798586,0.015750431866680216,0.579185520361991
risk_score,risk_mass,rho,0.23734551295638084,10000,159,282,0.0282,128,154,154,31,9687,0.8050314465408805,0.45390070921985815,0.01564881617721776,0.5804988662131519
risk_score,risk_mass,rho,0.2395222783088684,10000,159,281,0.0281,128,153,153,31,9688,0.8050314465408805,0.4555160142348754,0.015547200487755309,0.5818181818181818
risk_score,risk_mass,rho,0.2441694736480713,10000,159,280,0.028,128,152,152,31,9689,0.8050314465408805,0.45714285714285713,0.015445584798292857,0.5831435079726651
risk_score,risk_mass,rho,0.2458258606493473,10000,159,279,0.0279,127,152,152,32,9689,0.7987421383647799,0.4551971326164875,0.015445584798292857,0.5799086757990868
risk_score,risk_mass,rho,0.24678486585617065,10000,159,278,0.0278,127,151,151,32,9690,0.7987421383647799,0.4568345323741007,0.015343969108830404,0.5812356979405033
risk_score,risk_mass,rho,0.24704892933368683,10000,159,277,0.0277,127,150,150,32,9691,0.7987421383647799,0.4584837545126354,0.01524235341936795,0.5825688073394495
risk_score,risk_mass,rho,0.25,10000,159,276,0.0276,127,149,149,32,9692,0.7987421383647799,0.4601449275362319,0.015140737729905497,0.5839080459770114
risk_score,risk_mass,rho,0.25189927220344543,10000,159,276,0.0276,127,149,149,32,9692,0.7987421383647799,0.4601449275362319,0.015140737729905497,0.5839080459770114
risk_score,risk_mass,rho,0.2573658972978592,10000,159,275,0.0275,127,148,148,32,9693,0.7987421383647799,0.4618181818181818,0.015039122040443045,0.5852534562211982
risk_score,risk_mass,rho,0.2619010806083679,10000,159,274,0.0274,127,147,147,32,9694,0.7987421383647799,0.4635036496350365,0.014937506350980592,0.5866050808314088
risk_score,risk_mass,rho,0.26341333985328674,10000,159,273,0.0273,127,146,146,32,9695,0.7987421383647799,0.4652014652014652,0.014835890661518138,0.5879629629629629
risk_score,risk_mass,rho,0.275,10000,159,272,0.0272,127,145,145,32,9696,0.7987421383647799,0.46691176470588236,0.014734274972055685,0.5893271461716938
risk_score,risk_mass,rho,0.27710187435150146,10000,159,272,0.0272,127,145,145,32,9696,0.7987421383647799,0.46691176470588236,0.014734274972055685,0.5893271461716938
risk_score,risk_mass,rho,0.28024929761886597,10000,159,271,0.0271,126,145,145,33,9696,0.7924528301886793,0.46494464944649444,0.014734274972055685,0.586046511627907
risk_score,risk_mass,rho,0.2953377664089203,10000,159,270,0.027,126,144,144,33,9697,0.7924528301886793,0.4666666666666667,0.014632659282593233,0.5874125874125875
risk_score,risk_mass,rho,0.29680997878313065,10000,159,269,0.0269,126,143,143,33,9698,0.7924528301886793,0.4684014869888476,0.01453104359313078,0.588785046728972
risk_score,risk_mass,rho,0.29748571664094925,10000,159,268,0.0268,126,142,142,33,9699,0.7924528301886793,0.4701492537313433,0.014429427903668326,0.5901639344262295
risk_score,risk_mass,rho,0.3,10000,159,267,0.0267,126,141,141,33,9700,0.7924528301886793,0.47191011235955055,0.014327812214205874,0.5915492957746479
risk_score,risk_mass,rho,0.300049364566803,10000,159,267,0.0267,126,141,141,33,9700,0.7924528301886793,0.47191011235955055,0.014327812214205874,0.5915492957746479
risk_score,risk_mass,rho,0.30229359038639814,10000,159,266,0.0266,126,140,140,33,9701,0.7924528301886793,0.47368421052631576,0.01422619652474342,0.5929411764705883
risk_score,risk_mass,rho,0.3026677407324314,10000,159,265,0.0265,126,139,139,33,9702,0.7924528301886793,0.47547169811320755,0.014124580835280967,0.5943396226415094
risk_score,risk_mass,rho,0.3138909637928009,10000,159,264,0.0264,126,138,138,33,9703,0.7924528301886793,0.4772727272727273,0.014022965145818514,0.5957446808510639
risk_score,risk_mass,rho,0.3152761459350586,10000,159,263,0.0263,126,137,137,33,9704,0.7924528301886793,0.4790874524714829,0.013921349456356062,0.5971563981042654
risk_score,risk_mass,rho,0.325,10000,159,262,0.0262,126,136,136,33,9705,0.7924528301886793,0.48091603053435117,0.013819733766893608,0.5985748218527317
risk_score,risk_mass,rho,0.3302110945805907,10000,159,262,0.0262,126,136,136,33,9705,0.7924528301886793,0.48091603053435117,0.013819733766893608,0.5985748218527317
risk_score,risk_mass,rho,0.3317442312836647,10000,159,261,0.0261,125,136,136,34,9705,0.7861635220125787,0.4789272030651341,0.013819733766893608,0.5952380952380952
risk_score,risk_mass,rho,0.33264578878879547,10000,159,260,0.026,125,135,135,34,9706,0.7861635220125787,0.4807692307692308,0.013718118077431155,0.5966587112171837
risk_score,risk_mass,rho,0.33682650327682495,10000,159,259,0.0259,125,134,134,34,9707,0.7861635220125787,0.4826254826254826,0.013616502387968703,0.5980861244019139
risk_score,risk_mass,rho,0.34161151573061943,10000,159,258,0.0258,125,133,133,34,9708,0.7861635220125787,0.4844961240310077,0.01351488669850625,0.5995203836930456
risk_score,risk_mass,rho,0.35,10000,159,257,0.0257,124,133,133,35,9708,0.779874213836478,0.48249027237354086,0.01351488669850625,0.5961538461538461
risk_score,risk_mass,rho,0.359235682815779,10000,159,257,0.0257,124,133,133,35,9708,0.779874213836478,0.48249027237354086,0.01351488669850625,0.5961538461538461
risk_score,risk_mass,rho,0.3608923554420471,10000,159,256,0.0256,124,132,132,35,9709,0.779874213836478,0.484375,0.013413271009043796,0.5975903614457831
risk_score,risk_mass,rho,0.3617018172517419,10000,159,255,0.0255,124,131,131,35,9710,0.779874213836478,0.48627450980392156,0.013311655319581343,0.5990338164251208
risk_score,risk_mass,rho,0.3687500227242708,10000,159,254,0.0254,124,130,130,35,9711,0.779874213836478,0.4881889763779528,0.013210039630118891,0.6004842615012107
risk_score,risk_mass,rho,0.375,10000,159,253,0.0253,124,129,129,35,9712,0.779874213836478,0.4901185770750988,0.013108423940656437,0.6019417475728156
risk_score,risk_mass,rho,0.38818806409835815,10000,159,253,0.0253,124,129,129,35,9712,0.779874213836478,0.4901185770750988,0.013108423940656437,0.6019417475728156
risk_score,risk_mass,rho,0.3937516286969185,10000,159,252,0.0252,124,128,128,35,9713,0.779874213836478,0.49206349206349204,0.013006808251193984,0.6034063260340632
risk_score,risk_mass,rho,0.3969430923461914,10000,159,251,0.0251,124,127,127,35,9714,0.779874213836478,0.4940239043824701,0.012905192561731532,0.6048780487804878
risk_score,risk_mass,rho,0.3998860716819763,10000,159,250,0.025,124,126,126,35,9715,0.779874213836478,0.496,0.012803576872269079,0.6063569682151589
risk_score,risk_mass,rho,0.4,10000,159,249,0.0249,124,125,125,35,9716,0.779874213836478,0.4979919678714859,0.012701961182806625,0.6078431372549019
