scenario_id,target_actor_id,num_modes,top1_mode,top1_probability,top1_min_distance,worst_case_mode,worst_case_probability,worst_case_min_distance,ground_truth_min_distance,unsafe_mode_count,safety_threshold_m,unsafe_probability_mass,severity_weighted_risk,expected_distance_deficit_risk,top1_event,worst_case_event,ground_truth_event,probabilities,mode_min_distances
013b721e-322b-4e5c-91f2-3c455c1196ec,41998,6,4,0.256813645362854,48.844091727072865,0,0.009970342740416527,43.0016884713877,48.18921628511436,0,3.0,0.0,0.0,0.0,false,false,false,"[0.009970342740416527, 0.2494969516992569, 0.15876026451587677, 0.21828554570674896, 0.256813645362854, 0.10667327046394348]","[43.0016884713877, 47.315172345373306, 45.50159534955434, 48.844142770650116, 48.844091727072865, 48.843910406313825]"
013c7009-91c3-42e8-8ef2-8633d90f7d95,153435,6,2,0.3733844757080078,37.69603236535152,5,0.05208240821957588,23.748451667511986,37.69925661316611,0,3.0,0.0,0.0,0.0,false,false,false,"[0.001853270223364234, 0.295517235994339, 0.3733844757080078, 0.10776448249816895, 0.16939814388751984, 0.05208240821957588]","[37.6973451372714, 36.099793282042825, 37.69603236535152, 29.210359909499832, 32.94980899760361, 23.748451667511986]"
0143050d-d577-494c-929b-0a9811c6e7b5,103611,6,4,0.33350107073783875,8.119627311785495,5,0.05696146935224533,8.11554892254371,8.127068696397536,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0004378492885734886, 0.23227480053901672, 0.13012386858463287, 0.2467009574174881, 0.33350107073783875, 0.05696146935224533]","[8.126876103087062, 8.120661216375277, 8.122997121415517, 8.116290309946432, 8.119627311785495, 8.11554892254371]"
014586b7-0816-4c04-b92d-981bd5de9984,157277,6,1,0.446831077337265,45.753600218538054,1,0.446831077337265,45.753600218538054,45.75652906192615,0,3.0,0.0,0.0,0.0,false,false,false,"[0.02218000590801239, 0.446831077337265, 0.29790857434272766, 0.009774021804332733, 0.22292695939540863, 0.0003793866198975593]","[45.76239236612103, 45.753600218538054, 45.75665317246921, 45.754155690081866, 45.75470540139951, 45.754822873328735]"
01465848-057b-4ec6-934d-2f0609f344cc,61053,6,3,0.3595532774925232,7.600673392717938,0,5.144804890733212e-05,7.425012761694685,7.563242770645724,0,3.0,0.0,0.0,0.0,false,false,false,"[5.144804890733212e-05, 0.18384988605976105, 0.04214615002274513, 0.3595532774925232, 0.3580086827278137, 0.05639047548174858]","[7.425012761694685, 7.534079860191545, 7.506284868199471, 7.600673392717938, 7.57849939665171, 7.612897272394326]"
01485c35-55a9-4ada-bf96-03751f2193b9,12693,6,1,0.36148208379745483,4.294729449765479,2,0.2012425661087036,4.138665151118046,4.700633618850044,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06588573753833771, 0.36148208379745483, 0.2012425661087036, 0.010597499087452888, 0.36070072650909424, 9.134106949204579e-05]","[4.226459865504997, 4.294729449765479, 4.138665151118046, 4.8742278600192765, 4.438304401013166, 5.368569861346992]"
014a4282-3688-40b9-a881-02748e279acf,39577,6,4,0.27943819761276245,15.365238921408576,2,0.10085403919219971,15.363329165937055,15.371510972367428,0,3.0,0.0,0.0,0.0,false,false,false,"[0.053523339331150055, 0.2064504772424698, 0.10085403919219971, 0.21820378303527832, 0.27943819761276245, 0.14153021574020386]","[15.364269150145606, 15.365238921408576, 15.363329165937055, 15.367251273383117, 15.365238921408576, 15.367281117854697]"
014d18b9-7c8e-44c3-aeb0-bd285b6a0009,4663,6,1,0.38459253311157227,17.508390133685552,0,0.017163092270493507,12.95351686333573,16.002625793823164,0,3.0,0.0,0.0,0.0,false,false,false,"[0.017163092270493507, 0.38459253311157227, 0.1507071703672409, 0.1276860237121582, 0.3013255298137665, 0.01852559857070446]","[12.95351686333573, 17.508390133685552, 16.424922542374865, 19.241698283250336, 18.213211200746144, 20.528308815959928]"
014fd1db-07e6-4975-95f8-d295e675f230,76842,6,5,0.5123409032821655,3.093689109342706,5,0.5123409032821655,3.093689109342706,12.868003662411269,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1638070046901703, 0.034468874335289, 0.1991717666387558, 0.06724774092435837, 0.02296372689306736, 0.5123409032821655]","[14.632665704193498, 14.231667743892922, 14.63210571504752, 8.91899677171129, 11.879859958788193, 3.093689109342706]"
015b821a-520a-4a2f-92cd-de0de2f617c4,83880,6,4,0.3361900746822357,15.372154860363674,5,0.06385935842990875,11.07791798550188,19.458813106476562,0,3.0,0.0,0.0,0.0,false,false,false,"[0.02498830296099186, 0.23147433996200562, 0.17169597744941711, 0.1717919409275055, 0.3361900746822357, 0.06385935842990875]","[23.609666866717554, 17.20417740545225, 19.505413503717964, 13.919926347513712, 15.372154860363674, 11.07791798550188]"
015e5479-1888-4d13-816c-689d9437599e,65073,6,3,0.5779409408569336,39.065059827388964,5,0.059457749128341675,39.057082733266185,39.05136916575731,0,3.0,0.0,0.0,0.0,false,false,false,"[4.317443654144881e-06, 0.04407479614019394, 0.0003032362146768719, 0.5779409408569336, 0.31821897625923157, 0.059457749128341675]","[39.077355692473205, 39.07507442665195, 39.080027263848976, 39.065059827388964, 39.07054620761814, 39.057082733266185]"
015ec6a8-5bb1-43d2-9afc-866b8d3a6ae4,23534,6,4,0.24532188475131989,21.26664709857151,5,0.11826849728822708,21.26322498028865,21.262744487487808,0,3.0,0.0,0.0,0.0,false,false,false,"[0.03158154338598251, 0.24045610427856445, 0.16417965292930603, 0.20019227266311646, 0.24532188475131989, 0.11826849728822708]","[21.277045402182484, 21.267883057658654, 21.269941249727967, 21.26542704272505, 21.26664709857151, 21.26322498028865]"
01608445-d0c0-4ab1-ad71-c1f2366af236,24035,6,2,0.39057502150535583,10.966813394401589,4,0.15363572537899017,10.964210576272464,10.967030450196724,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1349734663963318, 0.28986120223999023, 0.39057502150535583, 0.030931729823350906, 0.15363572537899017, 2.2845024432172067e-05]","[10.970149130481575, 10.967235134705824, 10.966813394401589, 10.966701371999122, 10.964210576272464, 10.967551214952291]"
01648874-5934-457c-abb1-586a68bc6cf9,126409,6,4,0.3082790672779083,14.452203851452207,1,0.16033333539962769,14.450929401013052,14.456338337210067,0,3.0,0.0,0.0,0.0,false,false,false,"[0.15726236999034882, 0.16033333539962769, 0.21148093044757843, 0.09769845008850098, 0.3082790672779083, 0.06494581699371338]","[14.459047474047788, 14.450929401013052, 14.451685718965264, 14.451007465716755, 14.452203851452207, 14.455718559394708]"
016571a9-11d3-43e1-9fbb-eb286220fb81,31061,6,2,0.28848642110824585,4.075336030623475,3,0.13592135906219482,3.9049248106924668,3.837372684230657,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1902918517589569, 0.16786569356918335, 0.28848642110824585, 0.13592135906219482, 0.13924910128116608, 0.07818560302257538]","[4.093036298199902, 4.349470262225622, 4.075336030623475, 3.9049248106924668, 4.232118323706545, 4.068501660903005]"
0168106d-6aac-4b54-adec-fb9996040418,22044,6,2,0.35482341051101685,29.303502144531965,5,0.002901813481003046,29.300126370891444,29.322429024598012,0,3.0,0.0,0.0,0.0,false,false,false,"[0.32531142234802246, 0.16341468691825867, 0.35482341051101685, 0.0022879261523485184, 0.15126070380210876, 0.002901813481003046]","[29.32185900131874, 29.306954386937285, 29.303502144531965, 29.306833565422295, 29.3043787997692, 29.300126370891444]"
0168f167-e4ad-4850-962b-6f0ec3292f92,20113,6,2,0.27383744716644287,59.837992492284265,5,0.1790679395198822,50.450762814216965,57.54240007943648,0,3.0,0.0,0.0,0.0,false,false,false,"[0.08631526678800583, 0.19057773053646088, 0.27383744716644287, 0.12955856323242188, 0.14064307510852814, 0.1790679395198822]","[63.12742650873197, 57.57684758916066, 59.837992492284265, 53.324671629293924, 55.408104918746304, 50.450762814216965]"
0169c8ca-0230-4e03-8c83-7d01cbd77d37,202,6,3,0.5642483830451965,29.863258463848993,0,0.00013452852726913989,16.473994998296106,32.18086581817644,0,3.0,0.0,0.0,0.0,false,false,false,"[0.00013452852726913989, 0.0016973180463537574, 0.00027793875779025257, 0.5642483830451965, 0.0006521497271023691, 0.43298962712287903]","[16.473994998296106, 24.43075466386993, 24.948288503469396, 29.863258463848993, 27.452827608596156, 32.04410961017045]"
0169cd4a-5b5a-4016-80b9-828cc05e554c,919,6,1,0.3337383270263672,35.45798024757447,0,0.00555240036919713,25.20797209917634,37.73721329358833,0,3.0,0.0,0.0,0.0,false,false,false,"[0.00555240036919713, 0.3337383270263672, 0.2469424605369568, 0.10473643988370895, 0.2579372823238373, 0.05109304562211037]","[25.20797209917634, 35.45798024757447, 32.996578187255146, 39.833537151372695, 37.386320725812226, 40.64912682179183]"
016b7b76-b5d0-4891-8205-3942113b05aa,224032,6,1,0.4991247057914734,7.380022104929304,5,0.002311588963493705,2.099125381397909,2.5159013608213985,2,3.0,0.00415052252355963,0.0029944853002066194,0.0009981617667355397,false,true,true,"[0.052807603031396866, 0.4991247057914734, 0.24502462148666382, 0.0018389335600659251, 0.19889262318611145, 0.002311588963493705]","[11.053323185712918, 7.380022104929304, 9.600537117321842, 2.5040421828389876, 3.8515285235099896, 2.099125381397909]"
0171cf17-b4c7-4772-af3a-54f338d52101,66511,6,4,0.33669808506965637,14.110824512616054,5,0.04668228328227997,14.1094508079275,14.110754074511334,0,3.0,0.0,0.0,0.0,false,false,false,"[0.024593640118837357, 0.2163357436656952, 0.09717326611280441, 0.2785170078277588, 0.33669808506965637, 0.04668228328227997]","[14.113785294169459, 14.111108738866909, 14.112849630412281, 14.110445594513882, 14.110824512616054, 14.1094508079275]"
01740590-deff-4fa8-928a-e77ad373acf9,159811,6,0,0.5293147563934326,22.737270560537166,0,0.5293147563934326,22.737270560537166,20.242911981613176,0,3.0,0.0,0.0,0.0,false,false,false,"[0.5293147563934326, 0.13559234142303467, 0.19075509905815125, 0.04624505341053009, 0.08850640058517456, 0.009586297906935215]","[22.737270560537166, 26.944249893967367, 26.49301260641204, 30.238730919500274, 28.496168681135096, 32.58616142869365]"
0177f3b7-ded5-4542-b4ce-009cda952dc1,58744,6,2,0.35947322845458984,16.05436542122949,0,0.0008773795561864972,16.051649770589503,16.041891867638093,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0008773795561864972, 0.08422653377056122, 0.35947322845458984, 0.0744912177324295, 0.3203667402267456, 0.16056492924690247]","[16.051649770589503, 16.05395759352656, 16.05436542122949, 16.057783362026342, 16.05364072037004, 16.056062952231354]"
0181eaca-74f6-4478-865f-df2d20802041,60325,6,2,0.4802233576774597,0.6833686239930007,2,0.4802233576774597,0.6833686239930007,14.568678449784795,2,3.0,0.854192465543747,1.9604540749831352,0.6534846916610451,true,true,false,"[0.37396910786628723, 0.12975351512432098, 0.4802233576774597, 0.0011766095412895083, 0.014329172670841217, 0.0005481984699144959]","[0.7325571571027026, 4.172146849043855, 0.6833686239930007, 15.090006490447518, 11.641757549005328, 15.980599353660347]"
018230c9-cd2b-474d-9079-20e31b1d6648,214915,6,2,0.5249446630477905,32.72425673573205,5,0.055050306022167206,31.988306139445896,32.822459442718575,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0003296991344541311, 0.3344270884990692, 0.5249446630477905, 0.042323894798755646, 0.0429244190454483, 0.055050306022167206]","[32.7990346977176, 32.63802661643706, 32.72425673573205, 32.34125476977239, 32.55516567238721, 31.988306139445896]"
0182d40d-e8e4-4149-84db-b4dd76de9cdc,23272,6,4,0.28551796078681946,48.86292390020505,0,0.09442449361085892,43.742922421334534,48.86197439117161,0,3.0,0.0,0.0,0.0,false,false,false,"[0.09442449361085892, 0.1971021443605423, 0.10195959359407425, 0.27418383955955505, 0.28551796078681946, 0.04681190475821495]","[43.742922421334534, 48.503951812276455, 46.291046797999925, 48.865986185417114, 48.86292390020505, 48.86607081695774]"
01883b10-f2de-4514-906d-47a65fec45d3,143362,6,3,0.3131798803806305,4.573270429959394,2,0.11550597846508026,3.216359501921245,4.8034393926321055,0,3.0,0.0,0.0,0.0,false,false,false,"[0.14800865948200226, 0.17566141486167908, 0.11550597846508026, 0.3131798803806305, 0.16193494200706482, 0.0857090950012207]","[3.279922955531472, 3.2471510008058035, 3.216359501921245, 4.573270429959394, 3.3554335800221775, 4.800668679415976]"
0189a457-7e10-4eee-9532-d5e9273a5ef6,195910,6,1,0.4906179904937744,23.830282030186034,5,0.010037755593657494,9.707567414303378,30.334725477796095,0,3.0,0.0,0.0,0.0,false,false,false,"[0.044122111052274704, 0.4906179904937744, 0.31147173047065735, 0.018656384199857712, 0.12509402632713318, 0.010037755593657494]","[33.948897393044064, 23.830282030186034, 29.57265360369663, 14.950109670569287, 19.545040006367298, 9.707567414303378]"
0189cec7-f323-4487-97d9-46cbd40a2af0,10641,6,1,0.2615606188774109,26.673912799319115,5,0.032171715050935745,26.67333531893361,26.67363576434911,0,3.0,0.0,0.0,0.0,false,false,false,"[0.05920546501874924, 0.2615606188774109, 0.2607945203781128, 0.13957208395004272, 0.2466955929994583, 0.032171715050935745]","[26.674237442496764, 26.673912799319115, 26.674003980441952, 26.673473735468182, 26.67379122449263, 26.67333531893361]"
018b5689-8c37-4286-aebc-85b51a5d9392,84977,6,5,0.43307924270629883,25.911605645468665,3,0.22078868746757507,25.902222959409087,27.442688242062154,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1983516812324524, 0.010161631740629673, 0.11011030524969101, 0.22078868746757507, 0.027508480474352837, 0.43307924270629883]","[27.846790183334885, 25.972480658587234, 27.46549412376836, 25.902222959409087, 25.918522334564972, 25.911605645468665]"
019049a7-4f8b-429a-a925-478d97a4ef8a,21054,6,1,0.7879854440689087,42.46988550146022,5,0.13459186255931854,42.45917692491304,42.469984261188955,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0010720683494582772, 0.7879854440689087, 0.07196829468011856, 0.00031947300885804, 0.004062879830598831, 0.13459186255931854]","[42.46480599321784, 42.46988550146022, 42.466429041359106, 42.462423031534776, 42.4702891252645, 42.45917692491304]"
019231d2-4fa5-4f1a-bb2d-04c4a08890b3,40201,6,3,0.3552280366420746,57.1877865273432,0,0.009319240227341652,57.18275272906095,57.1875585753761,0,3.0,0.0,0.0,0.0,false,false,false,"[0.009319240227341652, 0.2438841313123703, 0.08824747800827026, 0.3552280366420746, 0.2952435314655304, 0.00807763822376728]","[57.18275272906095, 57.18629145778366, 57.183921502408786, 57.1877865273432, 57.18619467491074, 57.18444325402202]"
0193b2be-f638-4af5-aa57-5364461286de,128966,6,3,0.42465028166770935,19.224340844868287,1,0.0008825750555843115,4.324470168112808,19.385167507358535,0,3.0,0.0,0.0,0.0,false,false,false,"[0.12245064973831177, 0.0008825750555843115, 0.07093194872140884, 0.42465028166770935, 0.27787843346595764, 0.10320611298084259]","[19.439696133073088, 4.324470168112808, 20.17706218541786, 19.224340844868287, 19.306177045922645, 19.122965692023076]"
019535d0-6810-4cf7-8327-d5f59607ae58,149629,6,4,0.365996778011322,13.905852094058085,5,0.07178676873445511,11.256475963580252,10.756705893459028,0,3.0,0.0,0.0,0.0,false,false,false,"[0.009605122730135918, 0.2060011327266693, 0.05800287052989006, 0.2886073589324951, 0.365996778011322, 0.07178676873445511]","[18.55118842932166, 15.070840846085234, 16.305480751752217, 12.714296956178375, 13.905852094058085, 11.256475963580252]"
01968413-2a52-4d0f-aef1-89487e3f7e1e,186448,6,4,0.34054067730903625,14.92986847444934,1,0.1799101084470749,14.812392840520932,14.51701312618867,0,3.0,0.0,0.0,0.0,false,false,false,"[0.042881570756435394, 0.1799101084470749, 0.22477994859218597, 0.07903451472520828, 0.34054067730903625, 0.13285325467586517]","[17.696777830441498, 14.812392840520932, 15.288876362789816, 15.487425319885672, 14.92986847444934, 15.098870321613601]"
019f7c63-0331-45e8-957b-65330d52c95d,7039,6,3,0.2347416877746582,3.439391127487378,3,0.2347416877746582,3.439391127487378,4.16932466683866,0,3.0,0.0,0.0,0.0,false,false,false,"[0.04602369666099548, 0.1714179366827011, 0.10778830945491791, 0.2347416877746582, 0.20928794145584106, 0.23074041306972504]","[5.693033493687325, 4.458144247050139, 5.285214132709543, 3.439391127487378, 3.773809102717951, 3.4716799021102474]"
01a33cc7-93cf-44c3-acaa-9f5dc3ca88f9,148294,6,1,0.24859200417995453,3.266291134172572,0,0.10467836260795593,3.2656092732124393,3.2675124879767043,0,3.0,0.0,0.0,0.0,false,false,false,"[0.10467836260795593, 0.24859200417995453, 0.2211737036705017, 0.1489022970199585, 0.21738731861114502, 0.05926625058054924]","[3.2656092732124393, 3.266291134172572, 3.2668404467581538, 3.2667955932525725, 3.2664524273211053, 3.267468238631773]"
01aa2ec8-ba08-41e7-9d41-215c38581c7c,7675,6,3,0.29848620295524597,13.59913197846847,0,0.012744421139359474,5.5839902721874575,20.397935491274193,0,3.0,0.0,0.0,0.0,false,false,false,"[0.012744421139359474, 0.1394621729850769, 0.0659685879945755, 0.29848620295524597, 0.22605739533901215, 0.25728118419647217]","[5.5839902721874575, 10.113995883014484, 8.273548781418894, 13.59913197846847, 11.744644218961458, 16.28546004957448]"
01aaa27b-6781-4299-ac1d-11ab7d40b1c9,40311,6,0,0.6047933101654053,8.790987270252712,5,0.001012005377560854,8.782148013235028,8.743075508922754,0,3.0,0.0,0.0,0.0,false,false,false,"[0.6047933101654053, 0.03120412677526474, 0.32163938879966736, 0.005441979970782995, 0.03590918704867363, 0.001012005377560854]","[8.790987270252712, 8.794107646386372, 8.786355228964826, 8.803640308403594, 8.801687314174316, 8.782148013235028]"
01ad19fa-e2b3-49f4-bfbd-2b346fd1d091,45898,6,1,0.3632189929485321,30.646657161263242,5,0.012846117839217186,22.729367082786247,34.55612137726228,0,3.0,0.0,0.0,0.0,false,false,false,"[0.12004123628139496, 0.3632189929485321, 0.23715908825397491, 0.03343554213643074, 0.23329909145832062, 0.012846117839217186]","[35.9078238186321, 30.646657161263242, 32.855684982892626, 26.351146390486935, 28.60472337980266, 22.729367082786247]"
01c0d443-8170-4cc9-8001-e4d41034a173,177439,6,3,0.276538223028183,15.679030229280833,0,0.10002817213535309,15.623472186734006,15.702962255820742,0,3.0,0.0,0.0,0.0,false,false,false,"[0.10002817213535309, 0.1815962940454483, 0.18111759424209595, 0.276538223028183, 0.13979887962341309, 0.12092085927724838]","[15.623472186734006, 15.657862302333411, 15.631945700875825, 15.679030229280833, 15.654259060191114, 15.69341515541252]"
01c4ac10-5f99-460f-bc86-fd64d704ddf8,69424,6,1,0.2533631920814514,31.973013857342906,5,0.044878654181957245,24.9170913410251,30.131334936674655,0,3.0,0.0,0.0,0.0,false,false,false,"[0.08417344838380814, 0.2533631920814514, 0.22995540499687195, 0.1402711570262909, 0.24735812842845917, 0.044878654181957245]","[41.444876093458895, 31.973013857342906, 34.433534692463724, 27.778652597533053, 29.735947832453824, 24.9170913410251]"
01c53999-fca1-4c5c-b790-56d05a62d45d,7030,6,2,0.6594895124435425,7.0339584784663405,1,0.2010524719953537,6.688917718613316,6.973709441408935,0,3.0,0.0,0.0,0.0,false,false,false,"[0.01989457756280899, 0.2010524719953537, 0.6594895124435425, 0.0392497219145298, 0.0797509178519249, 0.0005627385689876974]","[6.895916015231899, 6.688917718613316, 7.0339584784663405, 7.184529611787082, 6.824911717022309, 6.928453623445215]"
01ca1736-ec51-41aa-8c73-3338c574a83a,12200,6,3,0.370761901140213,2.7282151191231265,4,0.25706565380096436,2.725497669771173,2.769993952554555,6,3.0,1.000000003259629,0.26779752370329357,0.0892658412344312,true,true,true,"[0.006392739247530699, 0.10551612079143524, 0.05730472132563591, 0.370761901140213, 0.25706565380096436, 0.2029588669538498]","[2.7680435919919164, 2.7310460268985595, 2.7404738856491027, 2.7282151191231265, 2.725497669771173, 2.74511566827027]"
01cde1f9-df92-4761-aa64-3fed3d1e93c2,219404,6,3,0.4035731554031372,11.438088407129129,0,0.0003463863686192781,4.513973349816224,11.439945597873562,0,3.0,0.0,0.0,0.0,false,false,false,"[0.0003463863686192781, 0.039108749479055405, 0.00013649370521306992, 0.4035731554031372, 0.2578164041042328, 0.2990187704563141]","[4.513973349816224, 11.436830011140996, 11.435886342184007, 11.438088407129129, 11.436957875416427, 11.437213677850831]"
01cf2434-2b72-41fd-8fd8-439038f90959,517,6,0,0.8737574219703674,58.42544115664709,0,0.8737574219703674,58.42544115664709,58.42961656209345,0,3.0,0.0,0.0,0.0,false,false,false,"[0.8737574219703674, 0.009760230779647827, 0.05708502605557442, 0.01723216101527214, 0.0019450774416327477, 0.040220048278570175]","[58.42544115664709, 58.42790487188998, 58.425645084761854, 58.43173739380679, 58.430267845874724, 58.43471346104376]"
01d10f88-b95b-44ae-a33f-3f819f372553,6499,6,3,0.3338364064693451,50.401712552750844,0,0.007887422107160091,39.17925123312224,50.18947470652972,0,3.0,0.0,0.0,0.0,false,false,false,"[0.007887422107160091, 0.17271222174167633, 0.052729520946741104, 0.3338364064693451, 0.28580620884895325, 0.14702817797660828]","[39.17925123312224, 45.96978993085591, 43.56403166706667, 50.401712552750844, 48.12232432730052, 50.71451906865552]"
01d2eaa8-9188-4346-afaa-0a8fc55f76e2,12270,6,2,0.5471158623695374,8.673798289448483,0,0.027502842247486115,8.572138929930095,8.593455256750378,0,3.0,0.0,0.0,0.0,false,false,false,"[0.027502842247486115, 0.14775213599205017, 0.5471158623695374, 0.06601254642009735, 0.1770123988389969, 0.03460416942834854]","[8.572138929930095, 8.671785323435396, 8.673798289448483, 8.681979239289225, 8.683099485746114, 8.659342093905947]"
01d3dcb9-50dc-4084-8ef5-b30e11b089cd,116569,6,3,0.42189064621925354,15.93036883474714,5,0.0049662343226373196,8.90287758766335,15.698733760796257,0,3.0,0.0,0.0,0.0,false,false,false,"[0.002928284928202629, 0.2289741337299347, 0.0852581337094307, 0.42189064621925354, 0.25598254799842834, 0.0049662343226373196]","[15.185457723821964, 15.764111004446015, 15.322163026106356, 15.93036883474714, 15.454753653130709, 8.90287758766335]"
01d69373-46c8-46bf-a500-aa7833faf886,21836,6,4,0.29529714584350586,2.695992115971388,5,0.04548104107379913,2.5466604786027087,12.561340565578467,3,3.0,0.4402345195412636,0.1480660358725277,0.04935534529084256,true,true,false,"[0.18984922766685486, 0.18206337094306946, 0.1878529042005539, 0.09945633262395859, 0.29529714584350586, 0.04548104107379913]","[10.338541341568616, 3.306331369952731, 6.718290109198044, 2.6211903152074134, 2.695992115971388, 2.5466604786027087]"
01d7deae-31e9-4657-843f-c30009b09f1c,30693,6,0,0.732216477394104,10.950880264997476,0,0.732216477394104,10.950880264997476,10.95160519009001,0,3.0,0.0,0.0,0.0,false,false,false,"[0.732216477394104, 0.06478840112686157, 0.1734015941619873, 0.0057632350362837315, 0.02038385160267353, 0.00344648864120245]","[10.950880264997476, 11.193624013124733, 11.140463418619753, 11.167312347933297, 11.178025844974098, 11.175096473903134]"
01dc8c71-9e9b-483b-91a5-e71d093659ee,134867,6,0,0.4761708080768585,4.535487359221296,0,0.4761708080768585,4.535487359221296,4.648252289552401,0,3.0,0.0,0.0,0.0,false,false,false,"[0.4761708080768585, 0.2696932554244995, 0.18973439931869507, 7.08310617483221e-05, 0.06431838124990463, 1.2255299225216731e-05]","[4.535487359221296, 5.226255410699569, 4.900199830167455, 6.953439307877565, 5.878783018778663, 8.525584061603121]"
01ea7833-0216-4af2-a81a-ac6355391f73,224728,6,1,0.2693149745464325,4.063212670689254,5,0.07118716835975647,3.282685792798116,4.397609227120188,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1225663349032402, 0.2693149745464325, 0.18153628706932068, 0.14791223406791687, 0.20748303830623627, 0.07118716835975647]","[5.202855329516697, 4.063212670689254, 4.716413822870177, 3.285466364353827, 3.4967300113111577, 3.282685792798116]"
01ed6986-529a-4252-b25e-8052fbc8233f,43591,6,4,0.27631881833076477,22.043037177842756,5,0.06068623065948486,21.441706543590186,22.029747888747583,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06146042421460152, 0.23642760515213013, 0.16000574827194214, 0.20510122179985046, 0.27631881833076477, 0.06068623065948486]","[22.040368844321446, 22.04107161528744, 22.04170299433441, 22.038403289899488, 22.043037177842756, 21.441706543590186]"
01f85d76-2704-4640-b28b-570594232599,82467,6,1,0.30695587396621704,22.86639187228236,0,0.06433436274528503,21.042077887888997,21.62253129732247,0,3.0,0.0,0.0,0.0,false,false,false,"[0.06433436274528503, 0.30695587396621704, 0.296249121427536, 0.11656531691551208, 0.2102963924407959, 0.005598932504653931]","[21.042077887888997, 22.86639187228236, 21.90377641859727, 25.112919652263695, 23.956692404771058, 25.332375096595573]"
01f8e244-8202-4e51-9769-9f7bce6487f8,141395,6,1,0.29549795389175415,9.131993510959449,5,0.007882488891482353,9.119532894734698,9.12291470388827,0,3.0,0.0,0.0,0.0,false,false,false,"[0.1335018426179886, 0.29549795389175415, 0.25728997588157654, 0.06391371041536331, 0.24191398918628693, 0.007882488891482353]","[9.129540806182156, 9.131993510959449, 9.131817427367483, 9.127972870774874, 9.13340653248909, 9.119532894734698]"
01fca836-8c06-47cb-9369-70104ecb3afe,93786,6,3,0.37289053201675415,16.316096716847348,5,0.0366443395614624,10.894689244888761,19.745562883404403,0,3.0,0.0,0.0,0.0,false,false,false,"[0.01184359472244978, 0.1697138547897339, 0.08474230766296387, 0.37289053201675415, 0.3241654634475708, 0.0366443395614624]","[26.69525175503548, 22.447862364105134, 25.16120134518642, 16.316096716847348, 18.880317911465866, 10.894689244888761]"
020128fb-4f88-4901-b942-2b815fbf0738,149262,6,3,0.26423102617263794,6.657837423798526,0,0.07479032874107361,6.621633162229681,6.621953275192255,0,3.0,0.0,0.0,0.0,false,false,false,"[0.07479032874107361, 0.18787409365177155, 0.1352699249982834, 0.26423102617263794, 0.25083640217781067, 0.08699823915958405]","[6.621633162229681, 6.6436649685125575, 6.631662844265484, 6.657837423798526, 6.651410870428922, 6.677119337200322]"
02017859-da93-41ba-aa76-2288cb63f92f,43822,6,4,0.21922656893730164,6.211330445173245,5,0.04804319888353348,6.167368485182554,6.350110750943842,0,3.0,0.0,0.0,0.0,false,false,false,"[0.15689945220947266, 0.21870487928390503, 0.21733054518699646, 0.1397954225540161, 0.21922656893730164, 0.04804319888353348]","[6.322596098836313, 6.274735989753965, 6.263902491923536, 6.198823072801729, 6.211330445173245, 6.167368485182554]"
0203f947-02e1-48c0-8d2d-eb26e39317bd,129729,6,1,0.25529420375823975,10.785364159359276,5,0.06402865052223206,7.234642773609814,10.20918797723642,0,3.0,0.0,0.0,0.0,false,false,false,"[0.03926607221364975, 0.25529420375823975, 0.1860094517469406, 0.211287721991539, 0.24411386251449585, 0.06402865052223206]","[13.505415891922457, 10.785364159359276, 11.819910444744963, 9.552130109713362, 10.11256569710175, 7.234642773609814]"
0208f4d8-f35d-4d8f-9a94-b774de8c3fa0,163616,6,2,0.40104520320892334,15.537748462473457,0,0.2242150455713272,15.510298362991266,15.434838147058542,0,3.0,0.0,0.0,0.0,false,false,false,"[0.2242150455713272, 0.35318121314048767, 0.40104520320892334, 0.00032786448718979955, 0.020840058103203773, 0.00039058455149643123]","[15.510298362991266, 15.536350665698224, 15.537748462473457, 15.535587177721661, 15.535215568093516, 15.526875338416758]"
020cd834-379f-418e-891e-e6e766b26c14,98692,6,0,0.3550124168395996,9.96843564799474,4,0.06614694744348526,7.412807994582408,8.63194382728833,0,3.0,0.0,0.0,0.0,false,false,false,"[0.3550124168395996, 0.24623680114746094, 0.1801750212907791, 0.06146097555756569, 0.06614694744348526, 0.09096779674291611]","[9.96843564799474, 8.280403803831527, 8.835730108395653, 8.359756632141806, 7.412807994582408, 7.622308420180292]"
